"TK",  "1987",  "THY", "1BM",   "27/10/2019 00:00", "A", "",                    
"TK",  "1985",  "THY", "7SG",   "27/10/2019 00:00", "A", "",                    
"TK",  "1988",  "THY", "1MA",   "27/10/2019 00:00", "D", "",                    
"TK",  "1986",  "THY", "1CH",   "27/10/2019 00:00", "D", "",                    
"QR",  "016",   "QTR", "1RJ",   "27/10/2019 00:00", "D", "",                    
"SK",  "501",   "SAS", "51M",   "28/10/2019 00:00", "A", "",                    
"SK",  "525",   "SAS", "52H",   "28/10/2019 00:00", "A", "",                    
"SK",  "526",   "SAS", "56Y",   "28/10/2019 00:00", "D", "",                    
"BA",  "088F",  "BAW", "88",    "27/04/2020 00:00", "A", "",                    
"BA",  "439",   "BAW", "439M",  "27/10/2019 00:00", "A", "",                    
"BE",  "2125",  "BEE", "7DK",   "28/10/2019 00:00", "A", "",                    
"BE",  "2126",  "BEE", "8VP",   "28/10/2019 00:00", "D", "",                    
"BA",  "708F",  "BAW", "708",   "27/04/2020 00:00", "D", "",                    
"BA",  "709F",  "BAW", "709",   "27/04/2020 00:00", "A", "",                    
"BR",  "069",   "EVA", "069",   "01/05/2020 00:00", "A", "",                    
"AY",  "1341",  "FIN", "8DA",   "28/10/2018 00:00", "A", "",                    
"BA",  "343",   "BAW", "343E",  "28/10/2018 00:00", "A", "",                    
"BA",  "434",   "BAW", "49E",   "28/10/2018 00:00", "D", "",                    
"BA",  "824",   "BAW", "82DM",  "28/10/2018 00:00", "D", "",                    
"BA",  "828",   "BAW", "828Y",  "28/10/2018 00:00", "D", "",                    
"BA",  "863",   "BAW", "863Z",  "28/10/2018 00:00", "A", "",                    
"LX",  "317",   "SWR", "32Z",   "25/10/2020 00:00", "D", "",                    
"BA",  "011F",  "BAW", "11",    "01/05/2020 00:00", "D", "",                    
"BA",  "676F",  "BAW", "676",   "01/05/2020 00:00", "D", "",                    
"BA",  "139F",  "BAW", "139",   "01/05/2020 00:00", "D", "",                    
"BA",  "173F",  "BAW", "173",   "01/05/2020 00:00", "D", "",                    
"BA",  "296F",  "BAW", "296",   "01/05/2020 00:00", "A", "",                    
"BA",  "677F",  "BAW", "677",   "01/05/2020 00:00", "A", "",                    
"BA",  "794F",  "BAW", "794",   "01/06/2020 00:00", "D", "",                    
"BA",  "9114",  "BAW", "58L",   "01/06/2020 00:00", "A", "",                    
"BA",  "663F",  "BAW", "663",   "01/06/2020 00:00", "A", "",                    
"BA",  "049F",  "BAW", "49",    "01/06/2020 00:00", "D", "",                    
"BA",  "048F",  "BAW", "48",    "01/06/2020 00:00", "A", "",                    
"QR",  "009",   "QTR", "009",   "01/06/2020 00:00", "A", "",                    
"BA",  "233F",  "BAW", "233",   "01/07/2020 00:00", "D", "",                    
"LH",  "911",   "DLH", "8H",    "29/10/2019 00:00", "D", "",                    
"BA",  "195F",  "BAW", "195",   "01/07/2020 00:00", "D", "",                    
"BA",  "632F",  "BAW", "632",   "01/07/2020 00:00", "D", "",                    
"BA",  "010F",  "BAW", "10",    "01/07/2020 00:00", "A", "",                    
"BA",  "142F",  "BAW", "142",   "01/07/2020 00:00", "A", "",                    
"BA",  "275F",  "BAW", "275",   "01/08/2020 00:00", "D", "",                    
"TP",  "2678",  "TAP", "267A",  "14/08/2020 00:00", "A", "",                    
"TP",  "2681",  "TAP", "268D",  "08/08/2020 00:00", "D", "",                    
"SK",  "1527",  "SAS", "93K",   "29/10/2019 00:00", "A", "",                    
"VS",  "008",   "VIR", "8F",    "29/03/2020 00:00", "A", "",                    
"EI",  "723",   "EIN", "723",   "25/10/2020 00:00", "D", "",                    
"EI",  "935",   "EIN", "935",   "25/10/2020 00:00", "D", "",                    
"BA",  "028F",  "BAW", "28",    "08/04/2020 00:00", "A", "",                    
"BA",  "1330",  "SHT", "1330",  "19/09/2018 00:00", "D", "",                    
"BA",  "1323",  "SHT", "13X",   "19/09/2018 00:00", "A", "",                    
"BA",  "009F",  "BAW", "9",     "15/06/2020 00:00", "D", "",                    
"BA",  "108F",  "BAW", "108",   "15/04/2020 00:00", "A", "",                    
"TP",  "2916",  "TAP", "291J",  "08/08/2020 00:00", "A", "",                    
"TP",  "2680",  "TAP", "268B",  "08/08/2020 00:00", "A", "",                    
"BA",  "034F",  "BAW", "34",    "17/08/2020 00:00", "A", "",                    
"BA",  "162F",  "BAW", "162",   "17/08/2020 00:00", "A", "",                    
"BA",  "443F",  "BAW", "443",   "24/08/2020 00:00", "A", "",                    
"BA",  "638F",  "BAW", "638",   "24/08/2020 00:00", "D", "",                    
"BA",  "033F",  "BAW", "33",    "24/08/2020 00:00", "D", "",                    
"T3",  "333",   "EZE", "33M",   "14/09/2020 00:00", "A", "",                    
"T3",  "338",   "EZE", "38M",   "14/09/2020 00:00", "D", "",                    
"QY",  "6777",  "BCS", "89N",   "12/09/2020 00:00", "D", "",                    
"BA",  "2553",  "BAW", "205E",  "17/09/2020 00:00", "A", "",                    
"AZ",  "202",   "AZA", "75KC",  "21/09/2020 00:00", "A", "",                    
"BA",  "919",   "BAW", "3HK",   "01/10/2020 00:00", "A", "",                    
"BA",  "2796",  "BAW", "796Q",  "02/10/2020 00:00", "D", "",                    
"VS",  "608",   "VIR", "608F",  "08/08/2020 00:00", "A", "",                    
"LH",  "914",   "DLH", "4CR",   "25/10/2020 00:00", "A", "",                    
"LH",  "917",   "DLH", "4UP",   "25/10/2020 00:00", "D", "",                    
"LH",  "922",   "DLH", "7TX",   "25/10/2020 00:00", "A", "",                    
"LH",  "924",   "DLH", "5PF",   "25/10/2020 00:00", "A", "",                    
"LH",  "925",   "DLH", "9CF",   "25/10/2020 00:00", "D", "",                    
"LH",  "2484",  "DLH", "1TY",   "25/10/2020 00:00", "A", "",                    
"LH",  "2486",  "DLH", "2FF",   "25/10/2020 00:00", "A", "",                    
"EI",  "384",   "EIN", "384",   "25/10/2020 00:00", "A", "",                    
"EI",  "710",   "EIN", "71K",   "25/10/2020 00:00", "A", "",                    
"BA",  "248F",  "BAW", "248",   "17/08/2020 00:00", "A", "",                    
"BA",  "632",   "BAW", "32T",   "28/10/2018 00:00", "D", "",                    
"BA",  "455",   "BAW", "900A",  "17/08/2020 00:00", "A", "",                    
"QY",  "6718",  "BCS", "13G",   "29/03/2020 00:00", "A", "",                    
"BA",  "118F",  "BAW", "118",   "01/06/2020 00:00", "A", "",                    
"BA",  "119F",  "BAW", "119",   "08/06/2020 00:00", "D", "",                    
"VS",  "117",   "VIR", "117F",  "10/01/2018 00:00", "D", "",                    
"CX",  "009",   "CPA", "009",   "01/03/2020 00:00", "A", "",                    
"LH",  "2477",  "DLH", "2MF",   "29/03/2020 00:00", "D", "",                    
"LH",  "2478",  "DLH", "1EN",   "29/03/2020 00:00", "A", "",                    
"LH",  "2479",  "DLH", "8FW",   "29/03/2020 00:00", "D", "",                    
"LX",  "327",   "SWR", "31Y",   "29/03/2020 00:00", "D", "",                    
"BA",  "375",   "BAW", "375Z",  "29/03/2020 00:00", "A", "",                    
"BA",  "660",   "BAW", "660E",  "29/03/2020 00:00", "D", "",                    
"BA",  "666",   "BAW", "666T",  "29/03/2020 00:00", "D", "",                    
"BA",  "3288",  "CFE", "90K",   "29/03/2020 00:00", "D", "",                    
"BA",  "3287",  "CFE", "3287",  "29/03/2020 00:00", "A", "",                    
"TP",  "377",   "TAP", "377G",  "26/03/2017 00:00", "D", "",                    
"QR",  "010",   "QTR", "7GU",   "29/03/2020 00:00", "D", "",                    
"A3",  "773",   "AEE", "7LH",   "05/06/2017 00:00", "D", "",                    
"QR",  "003",   "QTR", "3EM",   "29/03/2020 00:00", "A", "",                    
"BA",  "611",   "BAW", "61XM",  "16/04/2017 00:00", "A", "",                    
"QR",  "004",   "QTR", "6KG",   "29/03/2020 00:00", "D", "",                    
"QR",  "002",   "QTR", "8RF",   "29/03/2020 00:00", "D", "",                    
"QR",  "011",   "QTR", "5JY",   "29/03/2020 00:00", "A", "",                    
"BA",  "164F",  "BAW", "164",   "29/03/2020 00:00", "A", "",                    
"BA",  "066F",  "BAW", "66",    "29/03/2020 00:00", "A", "",                    
"BA",  "226F",  "BAW", "226",   "29/03/2020 00:00", "A", "",                    
"BA",  "192F",  "BAW", "192",   "29/03/2020 00:00", "A", "",                    
"BA",  "281F",  "BAW", "281",   "29/03/2020 00:00", "D", "",                    
"BA",  "287F",  "BAW", "287",   "29/03/2020 00:00", "D", "",                    
"BA",  "067F",  "BAW", "67",    "29/03/2020 00:00", "D", "",                    
"BA",  "193F",  "BAW", "193",   "29/03/2020 00:00", "D", "",                    
"BA",  "227F",  "BAW", "227",   "29/03/2020 00:00", "D", "",                    
"BA",  "297F",  "BAW", "297",   "29/03/2020 00:00", "D", "",                    
"BA",  "099F",  "BAW", "99",    "29/03/2020 00:00", "D", "",                    
"BA",  "179F",  "BAW", "179",   "29/03/2020 00:00", "D", "",                    
"BA",  "294F",  "BAW", "294",   "29/03/2020 00:00", "A", "",                    
"BA",  "216F",  "BAW", "216",   "29/03/2020 00:00", "A", "",                    
"BA",  "116F",  "BAW", "116",   "29/03/2020 00:00", "A", "",                    
"BA",  "098F",  "BAW", "98",    "29/03/2020 00:00", "A", "",                    
"BA",  "284F",  "BAW", "284",   "29/03/2020 00:00", "A", "",                    
"BA",  "280F",  "BAW", "280",   "29/03/2020 00:00", "A", "",                    
"BA",  "217F",  "BAW", "217",   "29/03/2020 00:00", "D", "",                    
